27.30,2037.31
27.35,2032.91
27.40,2028.52
27.45,2024.14
27.50,2019.77
27.55,2015.41
27.60,2011.06
27.65,2006.72
27.70,2002.40
27.75,1998.08
27.80,1993.77
27.85,1989.48
27.90,1985.19
27.95,1980.92
28.00,1976.66
28.05,1972.40
28.10,1968.16
28.15,1963.93
28.20,1959.70
28.25,1955.49
28.30,1951.29
28.35,1947.10
28.40,1942.92
28.45,1938.75
28.50,1934.59
28.55,1930.43
28.60,1926.29
28.65,1922.16
28.70,1918.04
28.75,1913.93
28.80,1909.83
28.85,1905.74
28.90,1901.66
28.95,1897.59
29.00,1893.53
29.05,1889.48
29.10,1885.44
29.15,1881.41
29.20,1877.38
29.25,1873.37
29.30,1869.37
29.35,1865.38
29.40,1861.40
29.45,1857.42
29.50,1853.46
29.55,1849.50
29.60,1845.56
29.65,1841.63
29.70,1837.70
29.75,1833.79
29.80,1829.88
29.85,1825.98
29.90,1822.10
29.95,1818.22
30.00,1814.35
30.05,1810.49
30.10,1806.64
30.15,1802.80
30.20,1798.97
30.25,1795.15
30.30,1791.34
30.35,1787.53
30.40,1783.74
30.45,1779.95
30.50,1776.17
30.55,1772.41
30.60,1768.65
30.65,1764.90
30.70,1761.16
30.75,1757.43
30.80,1753.71
30.85,1750.00
30.90,1746.29
30.95,1742.60
31.00,1738.91
31.05,1735.23
31.10,1731.57
31.15,1727.91
31.20,1724.26
31.25,1720.61
31.30,1716.98
31.35,1713.36
31.40,1709.74
31.45,1706.13
31.50,1702.53
31.55,1698.94
31.60,1695.36
31.65,1691.79
31.70,1688.23
31.75,1684.67
31.80,1681.12
31.85,1677.58
31.90,1674.05
31.95,1670.53
32.00,1667.02
32.05,1663.51
32.10,1660.02
32.15,1656.53
32.20,1653.05
32.25,1649.58
32.30,1646.11
32.35,1642.66
32.40,1639.21
32.45,1635.77
32.50,1632.34
32.55,1628.92
32.60,1625.51
32.65,1622.10
32.70,1618.70
32.75,1615.31
32.80,1611.93
32.85,1608.56
32.90,1605.19
32.95,1601.84
33.00,1598.49
33.05,1595.15
33.10,1591.81
33.15,1588.49
33.20,1585.17
33.25,1581.86
